Order_ID,Service_Type,Courier_ID,Courier_Name,Hub_Origin,Store_Latitude,Store_Longitude,Destination_Address,Destination_City,Drop_Latitude,Drop_Longitude,Courier_Live_Lat,Courier_Live_Long,Order_Date,Order_Time,Pickup_Time,Weight_Kg,Dimensions_Cm,Special_Handling,Temperature_C,Weather,Traffic,Vehicle,Delivery_Status,SLA_Deadline,Delivery_Time_Minutes,SLA_Remaining_Minutes,SLA_Status,Category
100024000064,Instant,STR-JKT-011,Doni Kurniawan,HUB-BKS-HARAPANINDAH,-6.180215,106.984211,"Jl. Ahmad Yani No. 102, RT 03/RW 09",Bekasi,-6.232162,107.013448,-6.190734,106.991191,2026-09-20,12:19:00,12:42:00,1.7,16x20x20,Instant_Direct,N/A,Gerimis,Padat,Motorcycle,In_Transit,2026-09-20 14:42:00,120,12,HIGH_RISK,Minuman Segar
100024000065,Same Day,STR-JKT-003,Rizky Pratama,HUB-JAKBAR-KEBONJERUK,-6.189512,106.769941,"Jl. Basuki Rahmat No. 40, RT 03/RW 07",Jakarta Barat,-6.188435,106.775509,-6.188634,106.774627,2026-09-20,06:07:00,06:50:00,5.2,16x23x21,Same_Day_Priority,N/A,Berawan,Sedang,Motorcycle,In_Transit,2026-09-20 14:50:00,480,20,MEDIUM_RISK,Kosmetik
100024000066,Cargo,STR-JKT-015,Ahmad Fauzi,HUB-DPK-MARGONDA,-6.372841,106.832714,"Jl. Kemang Raya No. 5, RT 06/RW 08",Depok,-6.410081,106.796198,-6.401892,106.804979,2026-09-19,00:24:00,00:42:00,276.9,62x91x127,Heavy_Cargo,N/A,Berawan,Sedang,Cargo_Truck,In_Transit,2026-09-21 00:42:00,2880,612,SAFE,Furnitur
100024000067,Mini Cargo,STR-JKT-009,Aris Munandar,HUB-BDG-BATUNUNGGAL,-6.953812,107.627419,"Jl. Senopati No. 18, RT 05/RW 08",Bandung,-6.893011,107.657015,-6.924986,107.64005,2026-09-18,19:48:00,20:06:00,31.9,58x36x49,Bulky_UMKM,N/A,Berawan,Lancar,Van,In_Transit,2026-09-20 20:06:00,2880,336,SAFE,Paket UMKM
100024000068,Same Day,STR-JKT-014,Ilham Saputra,HUB-BKS-HARAPANINDAH,-6.180215,106.984211,"Jl. Ahmad Yani No. 102, RT 03/RW 03",Bekasi,-6.110981,106.966699,-6.165879,106.983274,2026-09-20,05:47:00,06:15:00,3.4,15x12x10,Same_Day_Priority,N/A,Hujan Deras,Sedang,Motorcycle,Incident_Reported,2026-09-20 14:15:00,480,-15,BREACHED,Snack & Makanan Kering
100024000069,Next Day,STR-JKT-009,Aris Munandar,HUB-SBY-GUBENG,-7.265412,112.752189,"Jl. Margonda Raya No. 150, RT 08/RW 02",Surabaya,-7.261524,112.697755,-7.265238,112.730333,2026-09-19,14:02:00,14:39:00,7.3,24x23x10,Standard,N/A,Hujan Deras,Lancar,Van,In_Transit,2026-09-20 14:39:00,1440,9,HIGH_RISK,Mainan Anak
100024000070,Same Day,STR-JKT-011,Doni Kurniawan,HUB-JAKBAR-KEBONJERUK,-6.189512,106.769941,"Jl. Asia Afrika No. 80, RT 09/RW 01",Jakarta Barat,-6.186224,106.750426,-6.18656,106.755708,2026-09-20,22:37:00,23:07:00,2.1,15x21x12,Same_Day_Priority,N/A,Cerah,Lancar,Motorcycle,Assigned,2026-09-21 07:07:00,480,997,SAFE,Snack & Makanan Kering
100024000071,Instant,STR-JKT-014,Ilham Saputra,HUB-SBY-GUBENG,-7.265412,112.752189,"Jl. Senopati No. 18, RT 08/RW 08",Surabaya,-7.232486,112.728742,-7.259175,112.749825,2026-09-20,16:07:00,16:41:00,0.4,16x11x11,Instant_Direct,N/A,Cerah,Sedang,Motorcycle,In_Transit,2026-09-20 19:41:00,180,311,SAFE,Makanan Siap Saji
100024000072,Frozen,STR-JKT-011,Doni Kurniawan,HUB-BDG-BATUNUNGGAL,-6.953812,107.627419,"Jl. M.H. Thamrin No. 12, RT 06/RW 05",Bandung,-6.957536,107.562546,-6.95734,107.590484,2026-09-20,05:49:00,06:37:00,10.8,32x25x20,Cold_Chain_-2_to_5C,0.5,Gerimis,Padat,Motorcycle,In_Transit,2026-09-20 14:37:00,480,7,HIGH_RISK,Minuman Dingin
100024000073,Regular,STR-BKS-001,Aditya Putra,HUB-BKS-HARAPANINDAH,-6.180215,106.984211,"Jl. Gatot Subroto Kav. 22, RT 06/RW 05",Bekasi,-6.239165,106.998554,-6.222719,106.993546,2026-09-19,10:44:00,11:39:00,5.5,16x21x29,Standard,N/A,Berawan,Lancar,Motorcycle,Delivered,2026-09-21 11:39:00,2880,1269,SAFE,Kecantikan
100024000074,Frozen,STR-JKT-009,Aris Munandar,HUB-JAKBAR-KEBONJERUK,-6.189512,106.769941,"Jl. Sudirman No. 45, RT 03/RW 08",Jakarta Barat,-6.165546,106.75681,-6.17581,106.761215,2026-09-20,05:30:00,05:49:00,4.9,38x16x19,Cold_Chain_-2_to_5C,0.5,Berawan,Padat,Van,In_Transit,2026-09-20 13:49:00,480,-41,BREACHED,Minuman Dingin
100024000075,Next Day,STR-JKT-012,Wahyu Hidayat,HUB-BKS-HARAPANINDAH,-6.180215,106.984211,"Jl. Asia Afrika No. 80, RT 07/RW 09",Bekasi,-6.206201,106.953228,-6.204429,106.956848,2026-09-19,14:25:00,14:44:00,7.1,30x16x13,Standard,N/A,Berawan,Padat,Motorcycle,In_Transit,2026-09-20 14:44:00,1440,14,HIGH_RISK,Sepatu
100024000076,PHARMA,STR-DPK-001,Indra Gunawan,HUB-DPK-MARGONDA,-6.372841,106.832714,"Jl. Gatot Subroto Kav. 22, RT 09/RW 09",Depok,-6.303224,106.876186,-6.312328,106.869685,2026-09-20,18:49:00,19:19:00,5.53,26x18x13,BPOM_Pharma,23.9,Gerimis,Sedang,Motorcycle,Assigned,2026-09-21 01:19:00,360,649,SAFE,Alat Kesehatan
100024000077,Regular,STR-JKT-003,Rizky Pratama,HUB-BDG-BATUNUNGGAL,-6.953812,107.627419,"Jl. Gatot Subroto Kav. 22, RT 05/RW 07",Bandung,-6.943693,107.622856,-6.947553,107.6259,2026-09-19,06:27:00,07:25:00,2.1,25x30x12,Standard,N/A,Cerah,Sedang,Motorcycle,In_Transit,2026-09-21 07:25:00,2880,1015,SAFE,Kecantikan
100024000078,Regular,STR-JKT-009,Aris Munandar,HUB-BDG-BATUNUNGGAL,-6.953812,107.627419,"Jl. M.H. Thamrin No. 12, RT 02/RW 09",Bandung,-6.934241,107.582894,-6.938043,107.593088,2026-09-19,13:55:00,14:50:00,5.4,31x19x12,Standard,N/A,Cerah,Padat,Van,Assigned,2026-09-20 14:50:00,1440,20,MEDIUM_RISK,Perlengkapan Rumah
100024000079,Same Day,STR-BKS-001,Aditya Putra,HUB-JAKUT-SUNTER,-6.138472,106.865419,"Jl. Senopati No. 18, RT 06/RW 01",Jakarta Utara,-6.122452,106.808499,-6.12833,106.831825,2026-09-20,07:17:00,08:03:00,2.2,21x28x23,Same_Day_Priority,N/A,Cerah,Padat,Motorcycle,Delivered,2026-09-20 16:03:00,480,93,SAFE,Pakaian
100024000080,Next Day,STR-JKT-013,Gilang Permana,HUB-JAKUT-SUNTER,-6.138472,106.865419,"Jl. M.H. Thamrin No. 12, RT 03/RW 08",Jakarta Utara,-6.14086,106.908075,-6.141191,106.889709,2026-09-20,06:18:00,06:56:00,8.7,25x21x22,Standard,N/A,Cerah,Sedang,Van,In_Transit,2026-09-21 06:56:00,1440,986,SAFE,Sepatu
100024000081,Regular,STR-JKT-013,Gilang Permana,HUB-JAKPUS-TANAHABANG,-6.187841,106.814327,"Jl. BSD Raya Utama Blok A2, RT 07/RW 04",Jakarta Pusat,-6.192535,106.781773,-6.191779,106.802536,2026-09-18,19:58:00,20:32:00,3.1,20x25x26,Standard,N/A,Berawan,Padat,Van,In_Transit,2026-09-20 20:32:00,2880,362,SAFE,Kecantikan
100024000082,Regular,STR-JKT-014,Ilham Saputra,HUB-BKS-HARAPANINDAH,-6.180215,106.984211,"Jl. Raya Pajajaran No. 9, RT 08/RW 05",Bekasi,-6.179453,107.049547,-6.180869,107.001154,2026-09-17,17:55:00,18:45:00,11.5,26x11x22,Standard,N/A,Cerah,Padat,Motorcycle,In_Transit,2026-09-20 18:45:00,4320,255,SAFE,Pakaian
100024000083,Next Day,STR-JKT-014,Ilham Saputra,HUB-JAKBAR-KEBONJERUK,-6.189512,106.769941,"Jl. Basuki Rahmat No. 40, RT 02/RW 03",Jakarta Barat,-6.205423,106.762991,-6.196071,106.766963,2026-09-20,03:44:00,04:31:00,7.7,21x29x26,Standard,N/A,Cerah,Macet Total,Motorcycle,In_Transit,2026-09-21 04:31:00,1440,841,SAFE,Buku
100024000084,Regular,STR-JKT-013,Gilang Permana,HUB-TGR-BSD,-6.302143,106.652194,"Jl. Basuki Rahmat No. 40, RT 06/RW 03",Tangerang Selatan,-6.259588,106.654901,-6.288964,106.650721,2026-09-19,11:22:00,12:07:00,7.8,31x27x25,Standard,N/A,Berawan,Lancar,Van,Assigned,2026-09-21 12:07:00,2880,1297,SAFE,Olahraga
100024000085,Same Day,STR-BKS-001,Aditya Putra,HUB-JAKBAR-KEBONJERUK,-6.189512,106.769941,"Jl. Sudirman No. 45, RT 08/RW 05",Jakarta Barat,-6.122326,106.781659,-6.140611,106.779362,2026-09-21,01:51:00,02:49:00,3.6,31x30x22,Same_Day_Priority,N/A,Berawan,Sedang,Motorcycle,In_Transit,2026-09-21 10:49:00,480,1219,SAFE,Kosmetik
100024000086,Next Day,STR-DPK-001,Indra Gunawan,HUB-JAKBAR-KEBONJERUK,-6.189512,106.769941,"Jl. Asia Afrika No. 80, RT 08/RW 01",Jakarta Barat,-6.232802,106.761686,-6.209218,106.764506,2026-09-20,08:11:00,08:47:00,5.5,25x15x24,Standard,N/A,Cerah,Lancar,Motorcycle,In_Transit,2026-09-21 08:47:00,1440,1097,SAFE,Mainan Anak
100024000087,Dokumen,STR-JKT-008,Bayu Nugroho,HUB-JAKUT-SUNTER,-6.138472,106.865419,"Jl. Pemuda No. 71, RT 05/RW 04",Jakarta Utara,-6.123061,106.822336,-6.133152,106.849871,2026-09-19,06:55:00,07:46:00,0.5,35x25x2,Secure_Document_Pouch,N/A,Cerah,Lancar,Motorcycle,In_Transit,2026-09-21 07:46:00,2880,1036,SAFE,Dokumen Penting
100024000088,Same Day,STR-JKT-008,Bayu Nugroho,HUB-BKS-HARAPANINDAH,-6.180215,106.984211,"Jl. Gatot Subroto Kav. 22, RT 06/RW 08",Bekasi,-6.135642,107.047856,-6.149681,107.02833,2026-09-20,22:56:00,23:26:00,6.6,23x14x13,Same_Day_Priority,N/A,Cerah,Padat,Motorcycle,In_Transit,2026-09-21 07:26:00,480,1016,SAFE,Kosmetik
100024000089,PHARMA,STR-JKT-009,Aris Munandar,HUB-JAKPUS-TANAHABANG,-6.187841,106.814327,"Jl. TB Simatupang No. 30, RT 01/RW 09",Jakarta Pusat,-6.168529,106.751676,-6.178053,106.784407,2026-09-20,13:32:00,14:28:00,4.22,21x14x15,BPOM_Pharma,20.8,Cerah,Padat,Van,In_Transit,2026-09-20 20:28:00,360,358,SAFE,Vaksin & Biologis
100024000090,Next Day,STR-JKT-004,Hendra Wijaya,HUB-JAKSEL-TEBET,-6.225588,106.855324,"Jl. BSD Raya Utama Blok A2, RT 08/RW 03",Jakarta Selatan,-6.167736,106.809833,-6.183128,106.822924,2026-09-20,00:09:00,00:57:00,9.3,25x19x24,Standard,N/A,Gerimis,Lancar,Van,In_Transit,2026-09-21 00:57:00,1440,627,SAFE,Mainan Anak
100024000091,PHARMA,STR-JKT-004,Hendra Wijaya,HUB-BDG-BATUNUNGGAL,-6.953812,107.627419,"Jl. Panjang No. 14, RT 03/RW 01",Bandung,-6.958289,107.584413,-6.956862,107.61733,2026-09-20,00:48:00,01:09:00,5.31,27x16x18,BPOM_Pharma,15.8,Berawan,Sedang,Van,In_Transit,2026-09-21 01:09:00,1440,639,SAFE,Vaksin & Biologis
100024000092,Regular,STR-JKT-004,Hendra Wijaya,HUB-TGR-BSD,-6.302143,106.652194,"Jl. Ahmad Yani No. 102, RT 05/RW 01",Tangerang Selatan,-6.241127,106.58315,-6.276927,106.621901,2026-09-18,02:59:00,03:21:00,7.1,20x22x26,Standard,N/A,Berawan,Lancar,Van,In_Transit,2026-09-21 03:21:00,4320,771,SAFE,Perlengkapan Rumah
100024000093,Frozen,STR-TGR-002,Surya Darma,HUB-TGR-BSD,-6.302143,106.652194,"Jl. Basuki Rahmat No. 40, RT 06/RW 07",Tangerang Selatan,-6.286095,106.612872,-6.300316,106.644106,2026-09-20,22:50:00,23:09:00,3.0,27x17x29,Cold_Chain_-2_to_5C,2.6,Berawan,Padat,Van,Delivered,2026-09-21 07:09:00,480,999,SAFE,Makanan Hewan
100024000094,Regular,STR-JKT-002,Agus Prayitno,HUB-BDG-BATUNUNGGAL,-6.953812,107.627419,"Jl. Juanda No. 34, RT 02/RW 04",Bandung,-6.897408,107.585721,-6.926175,107.607627,2026-09-20,06:56:00,07:46:00,7.0,31x23x24,Standard,N/A,Cerah,Sedang,Motorcycle,In_Transit,2026-09-21 07:46:00,1440,1036,SAFE,Olahraga
100024000095,Mini Cargo,STR-JKT-012,Wahyu Hidayat,HUB-JAKSEL-TEBET,-6.225588,106.855324,"Jl. Boulevard Barat Kelapa Gading, RT 02/RW 09",Jakarta Selatan,-6.240155,106.899627,-6.234908,106.88237,2026-09-18,16:47:00,17:26:00,18.2,54x29x44,Bulky_UMKM,N/A,Hujan Deras,Sedang,Motorcycle,In_Transit,2026-09-20 17:26:00,2880,176,SAFE,Sparepart Motor
100024000096,PHARMA,STR-JKT-004,Hendra Wijaya,HUB-BKS-HARAPANINDAH,-6.180215,106.984211,"Jl. Boulevard Barat Kelapa Gading, RT 02/RW 03",Bekasi,-6.197625,107.009793,-6.190656,107.00082,2026-09-20,21:59:00,22:29:00,7.15,15x14x17,BPOM_Pharma,19.8,Cerah,Sedang,Van,In_Transit,2026-09-21 04:29:00,360,839,SAFE,Reagen Lab
100024000097,Regular,STR-JKT-002,Agus Prayitno,HUB-JAKPUS-TANAHABANG,-6.187841,106.814327,"Jl. Sudirman No. 45, RT 04/RW 04",Jakarta Pusat,-6.126604,106.84583,-6.171961,106.821056,2026-09-17,14:13:00,14:41:00,3.9,16x22x24,Standard,N/A,Cerah,Padat,Motorcycle,Incident_Reported,2026-09-20 14:41:00,4320,11,HIGH_RISK,Elektronik
100024000098,Cargo,STR-JKT-015,Ahmad Fauzi,HUB-JAKTIM-RAWAMANGUN,-6.194218,106.883905,"Jl. Basuki Rahmat No. 40, RT 06/RW 04",Jakarta Timur,-6.193673,106.854402,-6.192436,106.861545,2026-09-17,19:00:00,19:58:00,117.1,53x75x171,Heavy_Cargo,N/A,Hujan Deras,Sedang,Cargo_Truck,In_Transit,2026-09-20 19:58:00,4320,328,SAFE,Furnitur
100024000099,Next Day,STR-JKT-005,Eko Prasetyo,HUB-TGR-BSD,-6.302143,106.652194,"Jl. TB Simatupang No. 30, RT 05/RW 07",Tangerang Selatan,-6.240321,106.676182,-6.259951,106.668485,2026-09-19,14:10:00,15:00:00,8.2,16x27x23,Standard,N/A,Cerah,Lancar,Motorcycle,In_Transit,2026-09-20 15:00:00,1440,30,MEDIUM_RISK,Buku
100024000100,Same Day,STR-JKT-005,Eko Prasetyo,HUB-JAKUT-SUNTER,-6.138472,106.865419,"Jl. Kemang Raya No. 5, RT 01/RW 05",Jakarta Utara,-6.180005,106.885958,-6.169431,106.879314,2026-09-21,03:15:00,03:43:00,5.7,33x27x16,Same_Day_Priority,N/A,Berawan,Padat,Motorcycle,Assigned,2026-09-21 11:43:00,480,1273,SAFE,Gadget & Aksesoris
100024000101,Same Day,STR-JKT-014,Ilham Saputra,HUB-JAKSEL-TEBET,-6.225588,106.855324,"Jl. Kebon Jeruk Raya No. 88, RT 04/RW 07",Jakarta Selatan,-6.265935,106.811927,-6.2511,106.827816,2026-09-21,01:08:00,01:55:00,4.0,26x19x18,Same_Day_Priority,N/A,Cerah,Lancar,Motorcycle,Delivered,2026-09-21 09:55:00,480,1165,SAFE,Snack & Makanan Kering
100024000102,Next Day,STR-JKT-005,Eko Prasetyo,HUB-DPK-MARGONDA,-6.372841,106.832714,"Jl. Kebon Jeruk Raya No. 88, RT 03/RW 01",Depok,-6.336213,106.807547,-6.363261,106.822635,2026-09-20,10:15:00,11:01:00,2.4,22x22x28,Standard,N/A,Berawan,Lancar,Motorcycle,In_Transit,2026-09-21 11:01:00,1440,1231,SAFE,Sepatu
100024000103,Frozen,STR-JKT-013,Gilang Permana,HUB-TGR-BSD,-6.302143,106.652194,"Jl. Senopati No. 18, RT 06/RW 03",Tangerang Selatan,-6.336117,106.697217,-6.329374,106.689352,2026-09-20,05:45:00,06:40:00,11.9,21x16x17,Cold_Chain_-2_to_5C,0.8,Gerimis,Macet Total,Van,In_Transit,2026-09-20 14:40:00,480,10,HIGH_RISK,Makanan Beku
100024000104,Dokumen,STR-JKT-008,Bayu Nugroho,HUB-JAKSEL-TEBET,-6.225588,106.855324,"Jl. Raya Pajajaran No. 9, RT 08/RW 01",Jakarta Selatan,-6.264967,106.849165,-6.232335,106.856743,2026-09-18,13:47:00,14:20:00,0.85,35x25x2,Secure_Document_Pouch,N/A,Gerimis,Lancar,Motorcycle,In_Transit,2026-09-20 14:20:00,2880,-10,BREACHED,Dokumen Penting
100024000105,Mini Cargo,STR-TGR-001,Rian Kusuma,HUB-BKS-HARAPANINDAH,-6.180215,106.984211,"Jl. Kemang Raya No. 5, RT 09/RW 05",Bekasi,-6.137352,107.041579,-6.172997,106.995007,2026-09-19,23:16:00,00:12:00,19.9,37x47x27,Bulky_UMKM,N/A,Berawan,Lancar,Motorcycle,Delivered,2026-09-21 00:12:00,1440,582,SAFE,Bahan Makanan Kering UMKM
100024000106,Instant,STR-JKT-002,Agus Prayitno,HUB-JAKSEL-TEBET,-6.225588,106.855324,"Jl. Senopati No. 18, RT 02/RW 08",Jakarta Selatan,-6.282498,106.838421,-6.258806,106.843306,2026-09-21,09:48:00,10:05:00,4.5,11x17x11,Instant_Direct,N/A,Berawan,Sedang,Motorcycle,Delivered,2026-09-21 13:05:00,180,1355,SAFE,Kebutuhan Pokok Cepat
100024000107,Dokumen,STR-JKT-012,Wahyu Hidayat,HUB-JAKUT-SUNTER,-6.138472,106.865419,"Jl. Kemang Raya No. 5, RT 03/RW 07",Jakarta Utara,-6.082568,106.87431,-6.126226,106.865844,2026-09-19,00:28:00,01:17:00,1.05,35x25x2,Secure_Document_Pouch,N/A,Cerah,Lancar,Motorcycle,In_Transit,2026-09-21 01:17:00,2880,647,SAFE,Dokumen Penting
100024000108,Cargo,STR-JKT-015,Ahmad Fauzi,HUB-JAKTIM-RAWAMANGUN,-6.194218,106.883905,"Jl. H.R. Rasuna Said No. 8, RT 07/RW 04",Jakarta Timur,-6.153548,106.910408,-6.184412,106.888411,2026-09-19,01:56:00,02:42:00,277.5,70x41x131,Heavy_Cargo,N/A,Berawan,Sedang,Cargo_Truck,In_Transit,2026-09-21 02:42:00,2880,732,SAFE,Otomotif & Mesin
100024000109,Next Day,STR-TGR-001,Rian Kusuma,HUB-BKS-HARAPANINDAH,-6.180215,106.984211,"Jl. Kebon Jeruk Raya No. 88, RT 02/RW 02",Bekasi,-6.189756,107.009368,-6.188544,107.000331,2026-09-20,03:20:00,04:03:00,3.5,18x12x10,Standard,N/A,Berawan,Sedang,Motorcycle,In_Transit,2026-09-21 04:03:00,1440,813,SAFE,Elektronik Kecil
100024000110,Same Day,STR-JKT-001,Budi Santoso,HUB-JAKTIM-RAWAMANGUN,-6.194218,106.883905,"Jl. Gatot Subroto Kav. 22, RT 06/RW 09",Jakarta Timur,-6.251996,106.874242,-6.225337,106.876308,2026-09-20,05:43:00,06:41:00,2.4,27x12x17,Same_Day_Priority,N/A,Hujan Deras,Macet Total,Motorcycle,In_Transit,2026-09-20 14:41:00,480,11,HIGH_RISK,Kosmetik
100024000111,Regular,STR-BKS-001,Aditya Putra,HUB-JAKUT-SUNTER,-6.138472,106.865419,"Jl. Gatot Subroto Kav. 22, RT 06/RW 05",Jakarta Utara,-6.170895,106.81585,-6.148475,106.85098,2026-09-18,11:46:00,12:25:00,1.9,24x10x22,Standard,N/A,Cerah,Sedang,Motorcycle,Assigned,2026-09-21 12:25:00,4320,1315,SAFE,Perlengkapan Rumah
100024000112,Same Day,STR-DPK-001,Indra Gunawan,HUB-TGR-BSD,-6.302143,106.652194,"Jl. Basuki Rahmat No. 40, RT 04/RW 08",Tangerang Selatan,-6.311857,106.697489,-6.307461,106.678433,2026-09-20,20:08:00,20:40:00,3.7,33x17x20,Same_Day_Priority,N/A,Hujan Deras,Lancar,Motorcycle,Assigned,2026-09-21 04:40:00,480,850,SAFE,Gadget & Aksesoris
100024000113,Same Day,STR-JKT-012,Wahyu Hidayat,HUB-JAKBAR-KEBONJERUK,-6.189512,106.769941,"Jl. Sudirman No. 45, RT 08/RW 04",Jakarta Barat,-6.129023,106.727913,-6.140133,106.735903,2026-09-20,16:30:00,17:01:00,4.9,19x30x19,Same_Day_Priority,N/A,Berawan,Lancar,Motorcycle,In_Transit,2026-09-21 01:01:00,480,631,SAFE,Kosmetik
100024000114,Dokumen,STR-BKS-001,Aditya Putra,HUB-BKS-HARAPANINDAH,-6.180215,106.984211,"Jl. Margonda Raya No. 150, RT 09/RW 01",Bekasi,-6.23986,107.052909,-6.209766,107.017601,2026-09-19,03:01:00,03:21:00,0.99,35x25x2,Secure_Document_Pouch,N/A,Berawan,Padat,Motorcycle,In_Transit,2026-09-21 03:21:00,2880,771,SAFE,Dokumen Penting
100024000115,Regular,STR-JKT-009,Aris Munandar,HUB-TGR-BSD,-6.302143,106.652194,"Jl. Ahmad Yani No. 102, RT 07/RW 02",Tangerang Selatan,-6.348856,106.667969,-6.326697,106.66166,2026-09-19,13:24:00,14:01:00,6.9,27x24x28,Standard,N/A,Berawan,Padat,Van,Incident_Reported,2026-09-20 14:01:00,1440,-29,BREACHED,Olahraga
100024000116,Next Day,STR-BKS-001,Aditya Putra,HUB-JAKUT-SUNTER,-6.138472,106.865419,"Jl. Pemuda No. 71, RT 06/RW 08",Jakarta Utara,-6.150235,106.930061,-6.138548,106.878217,2026-09-20,08:35:00,08:52:00,7.4,29x20x12,Standard,N/A,Cerah,Sedang,Motorcycle,Assigned,2026-09-21 08:52:00,1440,1102,SAFE,Elektronik Kecil
100024000117,Regular,STR-TGR-001,Rian Kusuma,HUB-TGR-BSD,-6.302143,106.652194,"Jl. Senopati No. 18, RT 09/RW 03",Tangerang Selatan,-6.281427,106.676994,-6.293749,106.657231,2026-09-20,04:44:00,05:38:00,9.6,20x30x23,Standard,N/A,Hujan Deras,Lancar,Motorcycle,Delivered,2026-09-21 05:38:00,1440,908,SAFE,Kecantikan
100024000118,Next Day,STR-DPK-001,Indra Gunawan,HUB-BKS-HARAPANINDAH,-6.180215,106.984211,"Jl. Gatot Subroto Kav. 22, RT 02/RW 09",Bekasi,-6.195778,107.012874,-6.183277,106.994492,2026-09-19,14:01:00,14:55:00,5.5,35x20x29,Standard,N/A,Cerah,Lancar,Motorcycle,In_Transit,2026-09-20 14:55:00,1440,25,MEDIUM_RISK,Buku
100024000119,Regular,STR-JKT-005,Eko Prasetyo,HUB-TGR-BSD,-6.302143,106.652194,"Jl. Basuki Rahmat No. 40, RT 02/RW 03",Tangerang Selatan,-6.253771,106.668625,-6.266098,106.662803,2026-09-18,22:31:00,23:13:00,7.8,28x29x14,Standard,N/A,Cerah,Lancar,Motorcycle,In_Transit,2026-09-20 23:13:00,2880,523,SAFE,Olahraga
100024000120,Instant,STR-TGR-001,Rian Kusuma,HUB-JAKTIM-RAWAMANGUN,-6.194218,106.883905,"Jl. M.H. Thamrin No. 12, RT 06/RW 01",Jakarta Timur,-6.18653,106.882455,-6.193422,106.883251,2026-09-20,18:19:00,18:44:00,3.3,23x25x18,Instant_Direct,N/A,Berawan,Macet Total,Motorcycle,In_Transit,2026-09-20 21:44:00,180,434,SAFE,Kebutuhan Pokok Cepat
100024000121,Regular,STR-JKT-014,Ilham Saputra,HUB-JAKPUS-TANAHABANG,-6.187841,106.814327,"Jl. Raya Pajajaran No. 9, RT 09/RW 09",Jakarta Pusat,-6.216948,106.782806,-6.205152,106.797481,2026-09-19,13:51:00,14:33:00,8.3,39x11x24,Standard,N/A,Berawan,Padat,Motorcycle,In_Transit,2026-09-20 14:33:00,1440,3,HIGH_RISK,Olahraga
100024000122,Mini Cargo,STR-TGR-002,Surya Darma,HUB-JAKPUS-TANAHABANG,-6.187841,106.814327,"Jl. Juanda No. 34, RT 02/RW 04",Jakarta Pusat,-6.216162,106.884231,-6.201913,106.84872,2026-09-19,14:05:00,14:56:00,10.1,34x50x26,Bulky_UMKM,N/A,Gerimis,Sedang,Van,In_Transit,2026-09-20 14:56:00,1440,26,MEDIUM_RISK,Tekstil & Garmen
100024000123,Same Day,STR-DPK-001,Indra Gunawan,HUB-BDG-BATUNUNGGAL,-6.953812,107.627419,"Jl. Asia Afrika No. 80, RT 02/RW 03",Bandung,-7.000239,107.694479,-6.96985,107.653929,2026-09-20,20:37:00,21:07:00,1.3,19x17x14,Same_Day_Priority,N/A,Gerimis,Macet Total,Motorcycle,Assigned,2026-09-21 05:07:00,480,877,SAFE,Snack & Makanan Kering
100024000124,Dokumen,STR-BKS-001,Aditya Putra,HUB-DPK-MARGONDA,-6.372841,106.832714,"Jl. Gatot Subroto Kav. 22, RT 07/RW 09",Depok,-6.422937,106.85125,-6.40312,106.841093,2026-09-19,03:20:00,03:40:00,0.1,35x25x2,Secure_Document_Pouch,N/A,Cerah,Sedang,Motorcycle,Assigned,2026-09-21 03:40:00,2880,790,SAFE,Dokumen Penting
100024000125,Next Day,STR-DPK-001,Indra Gunawan,HUB-TGR-BSD,-6.302143,106.652194,"Jl. Raya Pajajaran No. 9, RT 05/RW 06",Tangerang Selatan,-6.253128,106.693589,-6.278336,106.671877,2026-09-20,01:41:00,02:36:00,8.0,36x11x11,Standard,N/A,Cerah,Lancar,Motorcycle,Assigned,2026-09-21 02:36:00,1440,726,SAFE,Pakaian
100024000126,Next Day,STR-JKT-003,Rizky Pratama,HUB-JAKBAR-KEBONJERUK,-6.189512,106.769941,"Jl. TB Simatupang No. 30, RT 05/RW 03",Jakarta Barat,-6.129391,106.722059,-6.15833,106.747024,2026-09-19,23:31:00,00:26:00,4.0,35x15x11,Standard,N/A,Cerah,Lancar,Motorcycle,In_Transit,2026-09-21 00:26:00,1440,596,SAFE,Buku
100024000127,Dokumen,STR-JKT-002,Agus Prayitno,HUB-JAKPUS-TANAHABANG,-6.187841,106.814327,"Jl. Raya Darmo No. 55, RT 04/RW 09",Jakarta Pusat,-6.197749,106.757095,-6.191707,106.799397,2026-09-18,14:42:00,15:24:00,1.48,35x25x2,Secure_Document_Pouch,N/A,Cerah,Lancar,Motorcycle,In_Transit,2026-09-20 15:24:00,2880,54,SAFE,Dokumen Penting
100024000128,Next Day,STR-JKT-001,Budi Santoso,HUB-JAKPUS-TANAHABANG,-6.187841,106.814327,"Jl. TB Simatupang No. 30, RT 07/RW 03",Jakarta Pusat,-6.204211,106.846634,-6.19259,106.823775,2026-09-20,13:16:00,14:11:00,6.3,20x24x21,Standard,N/A,Cerah,Sedang,Motorcycle,Assigned,2026-09-21 14:11:00,1440,1421,SAFE,Sepatu
